"","date","E2","E5","E1","E3","P1","P3","P4","P6","P7","P8","P9","P2","E4","P5"
"10979",2020-12-31 10:00:00,NA,NA,NA,NA,14.72125,17.3416666666667,20.5273333333333,23.55,12.405,17.5366666666667,18.789,15.0496666666667,NA,17.8496666666667
"10980",2020-12-31 11:00:00,NA,NA,NA,NA,15.549375,18.1976666666667,22.0126666666667,NA,12.9726666666667,18.2106666666667,20.659,14.7323333333333,NA,18.3786666666667
"10981",2020-12-31 12:00:00,NA,NA,NA,NA,17.3643333333333,20.996,22.9973333333333,25.32,13.9026666666667,19.032,22.1753333333333,21.4026666666667,NA,19.6873333333333
"10982",2020-12-31 13:00:00,NA,NA,NA,NA,18.2836666666667,24.047,27.922,27.91,15.3326666666667,20.9013333333333,25.4523333333333,23.6346666666667,NA,19.7396666666667
"10983",2020-12-31 14:00:00,NA,NA,NA,NA,18.74875,26.9333333333333,29.7726666666667,28.5033333333333,18.172,23.7758064516129,27.7093333333333,26.892,NA,19.9986666666667
"10984",2020-12-31 15:00:00,NA,NA,NA,NA,18.9467647058824,29.365,31.699,27.2990476190476,20.1573333333333,26.1786666666667,30.3663333333333,28.5773333333333,NA,20.8658064516129
"10985",2020-12-31 16:00:00,NA,NA,NA,NA,18.7366666666667,30.9433333333333,31.6956666666667,28.8585714285714,20.7873333333333,26.6963333333333,31.4046666666667,29.1946666666667,NA,23.3993333333333
"10986",2020-12-31 17:00:00,NA,NA,NA,NA,22.0205714285714,33.4603333333333,28.073,NA,20.6376666666667,26.135,28.7303333333333,27.056,NA,24.682
"10987",2020-12-31 18:00:00,NA,NA,NA,NA,24.5194285714286,33.382,30.2966666666667,NA,24.5133333333333,25.5443333333333,28.4786666666667,27.253,NA,25.729
"10988",2020-12-31 19:00:00,NA,NA,NA,NA,24.5172972972973,32.4353333333333,30.3223333333333,33.6448,26.6716666666667,27.8456666666667,31.821,31.1566666666667,NA,27.74
"10989",2020-12-31 20:00:00,NA,NA,NA,NA,23.7559459459459,34.6613333333333,32.3076666666667,44.9904761904762,24.9993333333333,30.3236666666667,30.437,29.4926666666667,NA,28.3286666666667
"10990",2020-12-31 21:00:00,NA,NA,NA,NA,20.6685714285714,32.967,30.9873333333333,28.2,23.5973333333333,29.4433333333333,33.689,32.158,NA,26.6813333333333
"10991",2020-12-31 22:00:00,NA,NA,NA,NA,21.0475675675676,34.8176666666667,32.4606666666667,39.7892857142857,24.4633333333333,28.89,31.326,29.2503333333333,NA,28.9006666666667
"10992",2020-12-31 23:00:00,NA,NA,NA,NA,25.4895238095238,30.53,29.1736666666667,NA,24.9296666666667,45.714,28.767,26.5016666666667,NA,30.209
"10993",2021-01-01 00:00:00,14.3,14.5,13.8,14.7,26.5864705882353,32.2496666666667,30.8106666666667,52.53,28.419,43.3526666666667,27.6453333333333,26.1643333333333,8.8,36.9232352941176
"10994",2021-01-01 01:00:00,15.5,11.6,12.9,18,39.881875,41.4593333333333,31.0026666666667,37.89,29.7326666666667,40.5086666666667,33.4703333333333,34.8293333333333,7.8,42.4165625
"10995",2021-01-01 02:00:00,13.5,16.9,20.6,23.2,58.3339393939394,47.1586666666667,33.7216666666667,NA,37.1546666666667,43.097,36.2986666666667,39.489,28.8,49.8115625
"10996",2021-01-01 03:00:00,16.1,17.7,18.2,29.4,63.7503225806452,58.204,37.9983333333333,56.005,35.4976666666667,47.4756666666667,35.3083333333333,38.0363333333333,26.8,54.1256666666667
"10997",2021-01-01 04:00:00,23.2,13.9,28.2,30,64.2618181818182,50.9776666666667,42.519,53.091,39.0486666666667,48.991724137931,32.9203333333333,49.128,30.8,54.2396666666667
"10998",2021-01-01 05:00:00,22.8,20.7,28,32.8,66.5143333333333,56.7903333333333,38.3406666666667,47.5556666666667,29.122,51.6635483870968,34.383,34.6836666666667,34.5,58.5716666666667
"10999",2021-01-01 06:00:00,24,18,27.7,27.3,63.9590625,54.5393333333333,37.17,60.31,26.1026666666667,59.289,32.156,30.2703333333333,35.7,61.149375
"11000",2021-01-01 07:00:00,20.8,17.9,29,36.5,60.07,32.2016666666667,35.368,53.0996666666667,21.2526666666667,62.526,29.2476666666667,28.941,34.3,59.4713333333333
"11001",2021-01-01 08:00:00,22.3,15.7,20,22.3,43.7975,28.712,35.549,40.5196666666667,20.6646666666667,31.285,28.5186666666667,30.8093333333333,29.8,54.5506666666667
"11002",2021-01-01 09:00:00,14.5,13.5,18.2,24.6,30.4313333333333,29.811,33.4113333333333,43.0256666666667,21.276,28.253,29.991,29.6503333333333,37.8,54.4186666666667
"11003",2021-01-01 10:00:00,15.7,12.6,19.5,18.2,37.622,33.3446666666667,36.635,45.0196666666667,25.5026666666667,31.6543333333333,34.6706666666667,34.099,38.2,53.1225806451613
"11004",2021-01-01 11:00:00,12.3,14.4,14.7,11.1,34.7563333333333,33.021,35.6766666666667,41.557,23.7266666666667,33.8653333333333,32.106,32.814,26.2,47.7161290322581
"11005",2021-01-01 12:00:00,18.5,12.2,13.6,18.3,28.7170967741935,31.124,33.8539285714286,37.842,22.251,31.096,30.8953333333333,32.9543333333333,19.6,45.9003333333333
"11006",2021-01-01 13:00:00,14.6,11.7,13.4,16.5,28.7613333333333,29.8936666666667,33.7876666666667,36.6854166666667,21.1936666666667,29.5823333333333,29.826,33.799,17.7,40.9833333333333
"11007",2021-01-01 14:00:00,11,11.2,12.6,15.5,26.66625,29.4686666666667,33.4473333333333,37.7385714285714,21.05,28.9933333333333,30.131,38.102,9.2,35.8086666666667
"11008",2021-01-01 15:00:00,14.4,11.7,13.4,16,27.0672727272727,28.6086666666667,32.8345833333333,36.348,21.09,28.4046666666667,29.0206666666667,34.8103333333333,13.6,34.3858064516129
"11009",2021-01-01 16:00:00,14.1,9.8,14.1,20.8,27.452,29.5383333333333,33.0527777777778,NA,21.402,28.7503333333333,29.014,31.6623333333333,17.9,34.0863333333333
"11010",2021-01-01 17:00:00,7.2,9.9,10.8,14.7,27.400625,31.059,34.0325,36.8326315789474,22.2423333333333,30.028,30.218,31.826,12.8,34.7858064516129
"11011",2021-01-01 18:00:00,13.2,9.3,11.4,15.8,26.1259459459459,29.5983333333333,33.4385714285714,36.1221052631579,22.4986666666667,29.679,30.888,27.1946666666667,11.9,31.8606666666667
"11012",2021-01-01 19:00:00,11.1,12.8,11.8,16.1,26.0439393939394,28.3986666666667,29.0162068965517,35.0827272727273,21.8113333333333,26.7756666666667,28.0973333333333,35.4566666666667,12.8,28.753
"11013",2021-01-01 20:00:00,9.3,11.3,12,12.3,24.1745454545455,27.286,21.0476,33.671,20.0553333333333,27.426,26.5186666666667,30.0963333333333,8.2,27.1051612903226
"11014",2021-01-01 21:00:00,11.2,14.7,13.4,6.1,22.7870967741935,26.9189285714286,16.4206666666667,26.6763333333333,20.195,26.2146666666667,24.8773333333333,30.408,11.9,28.07
"11015",2021-01-01 22:00:00,9.3,9.4,9.6,13.8,18.572,26.7433333333333,13.2309090909091,14.0033333333333,19.104,27.2523333333333,21.299,26.2,17.8,28.928
"11016",2021-01-01 23:00:00,7,11,7,13.1,15.8286111111111,19.296,9.69375,9.80166666666667,23.011,23.344,16.5793333333333,19.4116666666667,14,24.9212903225806
"11017",2021-01-02 00:00:00,9.6,14.4,8.7,6.4,14.8325,17.574,8.93157894736842,11.0027272727273,18.783,17.194,15.1153333333333,14.5826666666667,14.1,17.0303333333333
"11018",2021-01-02 01:00:00,5.6,6.7,9.7,7.4,20.2735294117647,25.76,7.96416666666667,17.9,8.314,8.912,13.9736666666667,10.9603333333333,5.1,9.88677419354839
"11019",2021-01-02 02:00:00,9.6,9.9,11.4,4.2,11.109,13.88,4.458,17.8221428571429,2.988,3.795,10.1123333333333,8.689,5.5,5.413
"11020",2021-01-02 03:00:00,7.5,7,8.3,6.6,6.40290322580645,NA,3.405,9.58857142857143,3.24866666666667,4.94633333333333,3.646,5.80333333333333,7.6,7.82766666666667
"11021",2021-01-02 04:00:00,7.2,6.8,7.4,4.5,6.08333333333333,10.3975,2.75333333333333,7.9864,2.16666666666667,1.90533333333333,5.63233333333333,5.26766666666667,5.3,7.53322580645161
"11022",2021-01-02 05:00:00,4.9,7.1,6.7,3.2,2.65566666666667,NA,1.67538461538462,5.90137931034483,2.70366666666667,9.22433333333333,2.62433333333333,2.51966666666667,4.7,10.575
"11023",2021-01-02 06:00:00,4.5,7.8,5.2,9.1,9.91966666666667,4.70333333333333,2.81461538461538,8.72266666666667,6.86033333333333,16.3756666666667,2.95333333333333,2.386,9,19.1013333333333
"11024",2021-01-02 07:00:00,4.3,13.5,6.1,7.4,18.8806666666667,23.58,10.0653333333333,18.516,19.8416666666667,26.374,14.1276666666667,12.2476666666667,14.7,28.8603333333333
"11025",2021-01-02 08:00:00,4.3,12.2,8.8,7.9,28.7903333333333,37.48,22.53,33.4685185185185,24.6736666666667,32.7296666666667,34.9723333333333,26.4576666666667,14.3,30.9483333333333
"11026",2021-01-02 09:00:00,11.6,15.6,11.2,12.1,30.8866666666667,37.28125,28.2382608695652,41.7913636363636,26.291,35.06,38.577,31.445,20.9,42.1066666666667
"11027",2021-01-02 10:00:00,13.2,13.3,16.5,25.4,33.5283333333333,38.5266666666667,31.5473333333333,41.21,27.759,40.474,38.351,37.074,30,38.6425806451613
"11028",2021-01-02 11:00:00,17.7,13.9,19.4,30.4,37.5473333333333,43.233,36.7533333333333,44.4533333333333,31.4623333333333,41.8196666666667,40.3203333333333,37.3146666666667,33.2,33.99
"11029",2021-01-02 12:00:00,22.5,17.9,18.8,27.5,39.084,42.0215384615385,37.6546666666667,46.3953571428571,29.675,37.3712903225806,41.385,40.6946666666667,20.4,38.3813333333333
"11030",2021-01-02 13:00:00,27.1,16.2,21.3,29.6,37.6306666666667,39.4548275862069,37.2136666666667,46.2414285714286,25.8603333333333,33.4674285714286,39.6386666666667,39.024,33.6,37.2558064516129
"11031",2021-01-02 14:00:00,26,18.3,22.3,39.8,34.3703333333333,36.4153333333333,36.9943333333333,NA,24.0636666666667,31.9109677419355,36.4546666666667,38.024,25.8,35.8390322580645
"11032",2021-01-02 15:00:00,19.1,12.5,21.1,42.7,32.9536666666667,34.9436666666667,35.816,NA,23.041,30.6266666666667,35.9766666666667,39.5553333333333,29.3,37.3696666666667
"11033",2021-01-02 16:00:00,14.8,18.7,19.6,29.8,34.7753333333333,35.652,35.2593333333333,46.6528571428571,23.5286666666667,31.8423333333333,28.3963333333333,35.889,15.2,36.982
"11034",2021-01-02 17:00:00,17.8,15,14.8,14.7,35.85,35.169,34.2866666666667,42.7208333333333,24.282,32.9993333333333,22.6796666666667,20.5286666666667,16.8,38.0206666666667
"11035",2021-01-02 18:00:00,18.5,10.6,18,13.4,35.91,27.984,31.8673333333333,41.659,24.5133333333333,32.3353333333333,24.9353333333333,20.81,25.2,38.7493333333333
"11036",2021-01-02 19:00:00,18.5,12.1,19.6,18.7,30.111,27.2925,24.3716666666667,25.3771428571429,22.7916666666667,30.991,24.747,22.098,20.5,36.359
"11037",2021-01-02 20:00:00,8.5,13.4,16.3,16.8,17.8843333333333,30.6633333333333,30.5053333333333,27.6611111111111,22.799,37.8953333333333,25.287,20.3096666666667,21.4,36.8345161290323
"11038",2021-01-02 21:00:00,11.6,15.8,12.1,19,27.1276666666667,30.5568421052632,33.328,29.4844444444444,25.515,30.199,26.8353333333333,22.3183333333333,19.9,38.600625
"11039",2021-01-02 22:00:00,10.9,13.6,10.2,22.9,30.7116666666667,29.3913793103448,34.318,33.2083333333333,22.2933333333333,30.9193333333333,23.89,20.9813333333333,21.6,38.3603333333333
"11040",2021-01-02 23:00:00,8.9,15,15,18.4,32.945,31.3576666666667,25.6283333333333,24.218,21.164,32.0306666666667,15.0473333333333,15.6686666666667,23.4,39.3973333333333
"11041",2021-01-03 00:00:00,9.5,11.6,10.9,8.4,17.0723333333333,18.944,14.876,23.1265517241379,11.571,29.1306666666667,10.8256666666667,11.3976666666667,24,41.0667741935484
"11042",2021-01-03 01:00:00,11.1,9.3,13.3,6.5,30.2386666666667,16.781,17.9613333333333,30.227,10.242,16.2953333333333,18.1663333333333,18.9066666666667,22.8,42.4457575757576
"11043",2021-01-03 02:00:00,9.2,10,9.2,3.9,23.954,25.8146666666667,22.2663333333333,21.5968965517241,13.3603333333333,14.3703333333333,17.296,16.574,26.9,44.5083870967742
"11044",2021-01-03 03:00:00,6.8,13.2,6.8,7,23.3103333333333,22.2236666666667,23.3716666666667,29.9326666666667,13.4083333333333,21.036,17.9793333333333,18.2456666666667,21.8,47.7756666666667
"11045",2021-01-03 04:00:00,15.7,11.9,6.9,11.1,23.794,15.3653333333333,16.266,22.9375,6.576,17.6516666666667,11.561,10.1846666666667,11,29.9848387096774
"11046",2021-01-03 05:00:00,8.5,8.6,13.8,9.6,21.067,10.51,12.2966666666667,17.6285185185185,6.566,13.8596666666667,9.49266666666667,10.5173333333333,11.6,29.558
"11047",2021-01-03 06:00:00,8,12.3,10.8,0.6,15.3703333333333,12.74,15.1903333333333,22.7303846153846,6.111,16.6726666666667,11.8306666666667,11.7816129032258,17.9,30.9525806451613
"11048",2021-01-03 07:00:00,7.2,12.9,9.9,7.9,19.383,11.6683333333333,16.631,25.6477419354839,12.782,25.1063333333333,11.002,11.4086206896552,32.4,43.0773333333333
"11049",2021-01-03 08:00:00,8.6,10.4,12.9,13.4,19.6306666666667,14.6336666666667,16.514,26.9043333333333,22.6613333333333,35.9296666666667,11.8003333333333,10.2977419354839,30.6,39.0551724137931
"11050",2021-01-03 09:00:00,9.3,10.1,13.3,15.9,29.688,27.0006666666667,26.1956666666667,33.1143333333333,25.8136666666667,36.8646666666667,16.827,16.0543333333333,25.7,37.4486666666667
"11051",2021-01-03 10:00:00,11.3,13.6,11.4,15.9,31.031,33.4723076923077,34.3646666666667,33.7893333333333,27.1623333333333,33.463,20.682,28.0836666666667,27,34.2906666666667
"11052",2021-01-03 11:00:00,16.2,13.5,11.7,12.4,30.6933333333333,35.19,36.9803333333333,34.1966666666667,25.0673333333333,33.8016666666667,24.4313333333333,34.9463333333333,23.4,33.3713333333333
"11053",2021-01-03 12:00:00,12.3,14.3,16.3,9.3,32.8226666666667,33.16,36.2686666666667,40.2556666666667,23.4996666666667,31.9436666666667,26.8596666666667,35.7596666666667,23.6,35.2016666666667
"11054",2021-01-03 13:00:00,16.2,9.9,15.8,13,33.1036666666667,34.796,34.6903333333333,40.0106896551724,22.7866666666667,30.5643333333333,28.3426666666667,32.5503333333333,18.3,36.0023333333333
"11055",2021-01-03 14:00:00,14.7,16,18.1,20.9,33.0066666666667,35.5103333333333,34.063,40.8933333333333,23.6803333333333,30.4353333333333,36.2966666666667,34.6566666666667,25.6,36.0576666666667
"11056",2021-01-03 15:00:00,21.1,17.6,15.1,28.8,28.9516666666667,37.924,36.44,40.18,23.461,32.315,35.9623333333333,33.6386666666667,24.2,30.5713333333333
"11057",2021-01-03 16:00:00,15.3,18.5,15.5,23.3,27.2816666666667,34.0973333333333,34.4623333333333,33.4933333333333,24.1573333333333,32.1123333333333,34.2596666666667,33.63796875,24,21.4966666666667
"11058",2021-01-03 17:00:00,17.6,13.3,15.8,13.2,22.675,35.0389655172414,28.9516666666667,34.8,20.3196666666667,22.025,34.7226666666667,32.8576470588235,12.8,16.2586666666667
"11059",2021-01-03 18:00:00,16.6,13.5,14,17.2,19.5416666666667,28.0514285714286,25.9396666666667,27.6109090909091,14.4093333333333,17.2356666666667,26.3916666666667,24.3338709677419,12.7,10.9633333333333
"11060",2021-01-03 19:00:00,15.6,13.7,17,20.7,11.5913333333333,19.265,20.7516666666667,19.3790909090909,14.0306666666667,15.2306666666667,22.1356666666667,21.09,8.8,11.366
"11061",2021-01-03 20:00:00,10.8,12.3,9.6,17.5,13.0766666666667,17.0748275862069,15.243,NA,10.6836666666667,14.086,16.3006666666667,15.4684848484848,7.3,19.419
"11062",2021-01-03 21:00:00,10.7,10,8.2,14.1,14.486,22.1586206896552,21.737,NA,14.8116666666667,19.002,20.8816666666667,26.0218181818182,10.5,21.3126666666667
"11063",2021-01-03 22:00:00,9.6,14,8.6,12.5,24.344,25.2696666666667,24.714,NA,17.5583333333333,23.851,20.5333333333333,31.3423333333333,17.6,21.982
"11064",2021-01-03 23:00:00,11.5,14.2,12,17,25.894,31.423,32.4363333333333,27.13,21.3686666666667,24.3523333333333,33.4973333333333,33.4375757575758,20.4,16.2583333333333
"11065",2021-01-04 00:00:00,16.9,14.7,12.6,18.6,15.4933333333333,36.158,30.5993333333333,NA,22.0846666666667,22.1743333333333,30.181,27.7796666666667,15.8,19.066
"11066",2021-01-04 01:00:00,11.1,12.4,12.1,20.1,16.5,25.802,23.918,24.66125,18.8056666666667,20.0873333333333,21.43,21.1264285714286,16.5,26.4456666666667
"11067",2021-01-04 02:00:00,9.5,14.4,12.8,18.7,23.804,26.3943333333333,30.6083333333333,29.7793333333333,17.6766666666667,22.443,23.8466666666667,22.786,15.4,26.799
"11068",2021-01-04 03:00:00,18.2,13.1,13.1,11.1,21.677,32.6976666666667,34.4603333333333,21.0072413793103,21.919,27.554,28.2856666666667,26.6114705882353,18.2,19.9346666666667
"11069",2021-01-04 04:00:00,12.5,16.7,8.2,9.9,18.74,31.731,29.699,19.3,20.4253333333333,25.8366666666667,22.3473333333333,22.4960294117647,19.1,15.109
"11070",2021-01-04 05:00:00,8.4,16.4,7.7,7.9,15.3013333333333,23.5043333333333,22.3803333333333,15.3423333333333,18.3526666666667,23.2806666666667,20.1426666666667,20.47375,14.9,17.7096666666667
"11071",2021-01-04 06:00:00,6.8,9.9,8.6,12.9,14.7683333333333,16.096,18.1936666666667,19.1543333333333,14.6383333333333,21.291,18.7583333333333,18.9622580645161,11.3,20.5446666666667
"11072",2021-01-04 07:00:00,5.8,13.5,7.3,12,19.554,18.698,24.1263333333333,20.5733333333333,14.138,19.9486666666667,20.2336666666667,20.3081818181818,10.6,15.9423333333333
"11073",2021-01-04 08:00:00,7.8,16.4,10.5,14.6,19.9243333333333,19.8783333333333,24.926,25.6476666666667,15.5553333333333,21.6283333333333,22.5903333333333,20.5555555555556,23.9,14.873
"11074",2021-01-04 09:00:00,8.4,13.4,8.3,14,20.0723333333333,24.0616666666667,28.5993333333333,21.0523333333333,15.681,20.6593333333333,21.8436666666667,18.3681081081081,12.7,13.2043333333333
"11075",2021-01-04 10:00:00,10.2,15.4,8.7,15.4,16.2996666666667,20.1553333333333,23.2366666666667,17.2258333333333,16.5836666666667,17.696,18.1196666666667,13.9967741935484,16.6,11.715
"11076",2021-01-04 11:00:00,9.1,9.5,9.2,12,16.3076666666667,19.295,22.8826666666667,16.0906896551724,14.6006666666667,14.9373333333333,16.8803333333333,13.4023333333333,14,11.2393333333333
"11077",2021-01-04 12:00:00,9.7,10.6,7.1,11.4,12.866,17.65,21.4353333333333,18.7307142857143,15.1026666666667,20.8893333333333,13.8543333333333,13.1797142857143,12.3,14.9693333333333
"11078",2021-01-04 13:00:00,8.7,12.5,7.9,16.6,11.8023333333333,18.1366666666667,22.761,21.0483333333333,15.161,22.895,20.1953333333333,16.6866666666667,18.3,19.268
"11079",2021-01-04 14:00:00,8.1,9.9,8.1,27.1,10.4146666666667,20.6396666666667,24.3006666666667,18.7389655172414,16.8313333333333,20.3186666666667,20.453,17.615,17.1,16.5873333333333
"11080",2021-01-04 15:00:00,6.6,10.6,10.9,21,13.0566666666667,19.4606666666667,22.21,23.1546666666667,15.53,14.9123333333333,18.2086666666667,16.581,12.9,19.678
"11081",2021-01-04 16:00:00,9.8,13.2,9.4,19.7,17.3116666666667,26.5583333333333,29.2433333333333,25.2011111111111,15.9693333333333,14.5293333333333,26.6123333333333,22.926,15.4,21.3303333333333
"11082",2021-01-04 17:00:00,9.1,10.5,10.5,15.1,18.1036666666667,28.917,30.1333333333333,27.3725,18.672,20.149,26.866,23.8423333333333,17.4,25.112
"11083",2021-01-04 18:00:00,12.1,10.4,9.6,16.2,20.1346666666667,33.5686666666667,32.1963333333333,26.28,19.8273333333333,21.445,25.8266666666667,23.4636666666667,16.3,26.149
"11084",2021-01-04 19:00:00,9.6,13.7,12.8,13.9,22.232,33.1023333333333,31.909,29.05875,23.701,24.9323333333333,27.5743333333333,26.062,15.4,25.3873333333333
"11085",2021-01-04 20:00:00,13.3,14.7,9.9,18.1,19.88,32.7336666666667,33.6623333333333,30.56,20.131,24.951,31.2506666666667,27.985,18.7,29.405
"11086",2021-01-04 21:00:00,13.2,12.4,10.5,16,21.583,36.9356666666667,35.2043333333333,29.56375,18.6076666666667,28.18,32.0563333333333,29.3183333333333,18.1,25.411
"11087",2021-01-04 22:00:00,10,15.7,10.9,17.4,25.4816666666667,33.726,34.5006666666667,25.35,22.2586666666667,34.261,33.778,29.7033333333333,23.3,22.4093333333333
"11088",2021-01-04 23:00:00,12.1,12.4,10,11.7,30.4106666666667,42.5,35.496,28.3407142857143,24.867,34.784,30.0466666666667,24.7676666666667,16.6,20.461
"11089",2021-01-05 00:00:00,7.7,15.3,10.9,16.6,21.3553333333333,33.2893333333333,35.8466666666667,31.1166666666667,21.8416666666667,25.398,29.2253333333333,24.746,16.7,17.457
"11090",2021-01-05 01:00:00,12.5,15.6,12.4,15.4,13.2506666666667,23.6306666666667,23.485,22.5756666666667,14.2096666666667,18.2823333333333,23.637,21.086,15.1,15.3006666666667
"11091",2021-01-05 02:00:00,10,7.7,11.2,11.2,14.125,18.4306666666667,22.234,22.0156666666667,12.523,18.954,20.0006666666667,18.1823333333333,13.8,19.0793333333333
"11092",2021-01-05 03:00:00,10.9,11.5,8,11,16.1223333333333,21.4826666666667,25.639,22.7924137931034,16.465,23.2103333333333,20.86,20.6753333333333,17,19.941
"11093",2021-01-05 04:00:00,7.7,6.6,8.4,10.2,16.3056666666667,24.085,26.6956666666667,25.5903448275862,15.3693333333333,18.7356666666667,23.7656666666667,22.9176666666667,9.7,21.6903333333333
"11094",2021-01-05 05:00:00,8,11.8,9.8,12.7,17.7256666666667,21.1523333333333,25.7396666666667,26.2653333333333,13.8526666666667,19.4576666666667,21.551,20.7003333333333,11.7,23.6796666666667
"11095",2021-01-05 06:00:00,12.1,11.8,10.1,25.8,20.7183333333333,22.7476666666667,28.61,27.1523333333333,16.2293333333333,23.4316666666667,23.226,22.468,19.7,25.127
"11096",2021-01-05 07:00:00,11,13.9,10,21.1,20.6553333333333,24.1676666666667,29.6703333333333,27.0013333333333,16.228,22.836,24.549,24.5933333333333,15.1,20.6043333333333
"11097",2021-01-05 08:00:00,10.9,12.8,12.4,21.4,16.228,18.153,21.07,23.6693333333333,11.939,17.5616666666667,19.0143333333333,18.368,21.9,17.03
"11098",2021-01-05 09:00:00,11.5,9.4,10.1,15,15.5803333333333,17.5703333333333,19.9610344827586,21.5224137931034,12.7093333333333,17.505,16.623,17.956,16.3,17.215
"11099",2021-01-05 10:00:00,8.6,9.2,6.9,13.2,14.2486666666667,18.0096666666667,21.122,20.723,12.9826666666667,18.277,18.6003333333333,19.612,12,17.9383333333333
"11100",2021-01-05 11:00:00,11.9,13.9,10.5,15.2,16.1496666666667,19.6613333333333,22.0356666666667,21.3246666666667,15.2776666666667,21.5476666666667,20.2973333333333,20.7333333333333,15.4,21.1436666666667
"11101",2021-01-05 12:00:00,9.2,13.4,10.7,14.2,18.0503333333333,22.933,25.086,24.2896666666667,16.9703333333333,24.7456666666667,22.5233333333333,23.0036666666667,16.6,26.2723333333333
"11102",2021-01-05 13:00:00,8.5,15.7,8.5,13.6,22.458,25.0173333333333,28.9633333333333,27.9360869565217,20.1096666666667,28.3566666666667,23.4486666666667,23.0646666666667,18.1,30.2393333333333
"11103",2021-01-05 14:00:00,10.2,13.8,7.9,19.7,26.531,28.8666666666667,32.9646666666667,33.5180952380952,21.5166666666667,42.7756666666667,27.609,30.3393333333333,16.6,28.0856666666667
"11104",2021-01-05 15:00:00,10.5,16.3,12.2,12.6,26.507,27.6803333333333,32.2236666666667,34.7983333333333,20.605,26.7763333333333,31.9746666666667,33.3663333333333,17.2,29.8443333333333
"11105",2021-01-05 16:00:00,12.3,11.4,12,19.9,26.272,29.7086666666667,30.5886666666667,34.095,19.793,26.9596666666667,32.374,33.4646666666667,29.4,28.2266666666667
"11106",2021-01-05 17:00:00,13.2,15.3,10.5,19,26.2401724137931,27.7683333333333,28.7603333333333,NA,19.0306666666667,23.3703333333333,27.0706666666667,27.9063333333333,21,29.5373333333333
"11107",2021-01-05 18:00:00,8,13,10.9,16.8,25.6186666666667,25.3866666666667,28.4566666666667,30.7163636363636,17.9736666666667,25.4543333333333,29.278,39.437,13.7,29.4836666666667
"11108",2021-01-05 19:00:00,9.5,13.8,11.4,17.1,24.9576666666667,29.1026666666667,30.971,33.4623076923077,20.406,27.8186666666667,30.2356666666667,37.881,17.4,30.2856666666667
"11109",2021-01-05 20:00:00,14.4,14.2,12.4,21.9,26.1713333333333,34.0993333333333,33.9433333333333,37.1176666666667,22.0323333333333,27.3976666666667,29.556,36.3203333333333,16.3,35.0883333333333
"11110",2021-01-05 21:00:00,11.4,17,13.6,17,26.747,39.713,33.6023333333333,32.5143333333333,21.5773333333333,27.9653333333333,25.789,30.803,16.5,31.5573333333333
"11111",2021-01-05 22:00:00,14.6,12.7,14.4,14.1,28.393,48.0456666666667,32.8376666666667,34.135,23.4646666666667,29.2526666666667,27.4116666666667,28.4716666666667,20.8,30.8966666666667
"11112",2021-01-05 23:00:00,14.9,15.1,15.4,22.6,31.6933333333333,45.0586666666667,34.962,39.25,25.9913333333333,32.6813333333333,30.6216666666667,33.9333333333333,13.7,32.658
"11113",2021-01-06 00:00:00,11.4,12.5,11.5,22.5,35.9003333333333,43.8843333333333,37.8976666666667,45.055,31.476,37.865,40.7943333333333,39.125,20.8,35.483
"11114",2021-01-06 01:00:00,17.3,18.1,13.4,23.9,38.0448387096774,49.0126666666667,40.9176666666667,45.9275,35.3566666666667,43.0766666666667,40.4616666666667,41.135,23.2,39.7493333333333
"11115",2021-01-06 02:00:00,19.3,17.2,14.1,21.5,40.7583333333333,46.5206666666667,41.2266666666667,47.9715384615385,37.3076666666667,44.9856666666667,42.2226666666667,42.5336666666667,27.5,39.6343333333333
"11116",2021-01-06 03:00:00,18.9,17,18.3,23.6,43.4923333333333,47.7006666666667,41.5616666666667,48.9323333333333,37.4776666666667,46.8743333333333,42.2536666666667,42.0116666666667,27.2,43.2596666666667
"11117",2021-01-06 04:00:00,20.7,15.3,13.7,26.7,46.3426666666667,48.661,42.1946666666667,50.032,36.193,46.489,45.1993333333333,44.155,25.7,43.441
"11118",2021-01-06 05:00:00,19.6,22.5,17.2,26.8,47.509,48.029,42.368,50.2006666666667,33.1426666666667,46.514,44.3866666666667,43.1703333333333,26.6,45.3586666666667
"11119",2021-01-06 06:00:00,20.9,23.9,21.2,29.1,46.4356666666667,41.9643333333333,43.8903333333333,50.753,31.807,46.5096666666667,42.7003333333333,41.4,25.9,46.0463333333333
"11120",2021-01-06 07:00:00,21.5,22.3,22.8,32.4,45.2223333333333,34.395,42.947,50.5713333333333,25.4846666666667,45.3213333333333,38.4623333333333,39.1443333333333,26.7,43.551
"11121",2021-01-06 08:00:00,20.9,17.1,19.3,32.6,45.3936666666667,45.0436666666667,39.2916666666667,49.5823333333333,26.535,37.464,39.4656666666667,37.5766666666667,27.3,44.7533333333333
"11122",2021-01-06 09:00:00,16.9,15,22.9,30.3,46.5403333333333,48.1053333333333,45.458,50.8253333333333,33.56,45.0746666666667,43.1446666666667,41.667,32.1,46.7763333333333
"11123",2021-01-06 10:00:00,23.9,20.5,22.1,29.5,48.2256666666667,51.1493333333333,48.159,54.756,40.095,48.5813333333333,48.3533333333333,47.0823333333333,23.8,46.2616666666667
